# num_recuit_simule 30
38 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
39 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
40 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
41 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
42 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
43 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
44 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
45 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
46 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
47 ; 592.0 ; [11.33792649  5.54693118 10.89791794 16.08075025  2.8824499  13.37139312 18.71776037 14.88540306 11.93833733 25.75157637 23.31124211 25.04835847 15.35026164  2.68659595 26.61839144  6.4482368  25.3282068  20.559356    4.92926132  2.10690991]
